Name,Datetime,Longitude,Latitude,Protocol,Area,Group,Instrument,Angular Resolution,Pulse Rate,Light,Wind,Survey Control,Description,Open,Image,QSM
spy03,2013-11-01T15:11:00,145.8205,-19.3783,cross_5pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,diffuse,light,none,spyglass site near gullies; center over star picket with tag.,Yes,,No
sscac07,2013-05-29T10:26:00,130.7998,-13.1922,star_4pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,intermittent,medium,none,,Yes,,No
sssac02,2013-05-30T10:20:00,130.7945,-13.1789,star_4pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,intermittent,medium,none,isavanna super site tower site,Yes,,No
sssac04,2013-05-28T14:37:00,130.777,-13.1698,star_4pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,diffuse,light,none,,Yes,,No
sssac05,2013-05-28T11:33:00,130.778,-13.1583,star_4pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,light,none,sssac05,Yes,,No
sssac06,2013-05-27T16:57:00,130.7846,-13.1945,star_4pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,intermittent,light,none,,Yes,,No
sssac09,2013-05-29T12:09:00,130.807,-13.1889,star_4pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,intermittent,medium,none,e. tetradonna miniata savannah site.,Yes,,No
ssslt01,2013-05-30T13:56:00,130.794,-13.1853,centre_only,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,strong,none,savanna super site leaf trap,Yes,,No
ssslt02,2013-05-30T11:59:00,130.7891,-13.1768,centre_only,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,strong,none,savanna super site leaf trap,Yes,,No
ssslt03,2013-05-30T11:41:00,130.7911,-13.1778,centre_only,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,strong,none,savanna leaf trap site,Yes,,No
ssslt04,2013-05-30T12:23:00,130.7853,-13.1813,centre_only,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,strong,none,savanna super site leaf trap,Yes,,No
sssvegcam,2013-05-30T12:45:00,130.7893,-13.1805,centre_only,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,strong,none,savanna super site vegetation camera,Yes,,No
suns0101,2012-11-21T17:39:00,153.0039,-26.0597,centre_only,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,none,none,suns0101 monitoring site,Yes,,No
suns0103,2012-11-20T16:38:00,153.1011,-25.9523,centre_only,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,none,none,suns0103 monitoring site,Yes,,No
suns0103,2012-04-30T15:21:00,153.1011,-25.9523,square_5pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,diffuse,none,multiple_targets,suns0103 monitoring site,Yes,,No
suns0103,2015-11-10T22:02:00,153.1012,-25.9523,star_7pos,1.00,TERN / JRSRP,RIEGL VZ400,0.04,300,direct,light,multiple_targets,Notophyll vine forest,Yes,,No
suns0103,2015-11-10T20:48:00,153.1013,-25.9523,centre_only,0.00,TERN / JRSRP,RIEGL VZ400,0.04,100,direct,light,multiple_targets,Notophyll vine forest,Yes,,No
suns0103,2015-11-10T04:33:00,153.1013,-25.9524,star_7pos,1.00,TERN / JRSRP,RIEGL VZ400,0.04,300,direct,light,multiple_targets,Notophyll vine forest,Yes,,No
suns0103,2015-11-10T04:28:00,153.1014,-25.9523,centre_only,0.00,TERN / JRSRP,RIEGL VZ400,0.04,100,direct,light,multiple_targets,Notophyll vine forest,Yes,,No
suns0104,2015-11-11T04:30:00,153.0567,-26.0016,centre_only,0.00,TERN / JRSRP,RIEGL VZ400,0.04,100,direct,medium,multiple_targets,Banksia ameula low open woodland,Yes,,No
suns0104,2015-11-12T20:09:00,153.0567,-26.0015,centre_only,0.00,TERN / JRSRP,RIEGL VZ400,0.04,100,intermittent,light,multiple_targets,Banksia ameula low open woodland,Yes,,No
suns0104,2012-05-01T12:20:00,153.0567,-26.0016,square_5pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,medium,multiple_targets,suns0104 monitoring site,Yes,,No
suns0104,2012-11-19T09:01:00,153.0567,-26.0016,square_5pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,none,multiple_targets,suns0104 monitoring site,Yes,,No
suns0104,2015-11-11T05:21:00,153.0567,-26.0016,star_7pos,1.00,TERN / JRSRP,RIEGL VZ400,0.04,300,direct,medium,multiple_targets,Banksia ameula low open woodland,Yes,,No
suns0104,2015-11-12T20:12:00,153.0567,-26.0016,star_7pos,1.00,TERN / JRSRP,RIEGL VZ400,0.04,300,intermittent,light,multiple_targets,Banksia ameula low open woodland,Yes,,No
talwood01,2015-06-24T05:28:00,149.1493,-28.7229,star_7pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,diffuse,light,multiple_targets,Bigalow-Belah woodland,Yes,,No
talwood01_t1,2015-06-25T21:14:00,149.1488,-28.7229,adaptive_npos,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,diffuse,none,multiple_targets,Belah and Bigalow woodland. Single tree brigalow scan.,Yes,,No
talwood02,2015-06-25T03:06:00,149.1637,-28.7163,star_7pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,intermittent,light,multiple_targets,Brigalow and belah woodland,Yes,,No
talwood02_achar,2015-06-25T05:23:00,149.1638,-28.7161,adaptive_npos,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,diffuse,light,multiple_targets,Brigalow belah woodland extra scans,Yes,,No
talwood02_brsmall,2015-06-26T22:28:00,149.1639,-28.7161,adaptive_npos,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,intermittent,none,multiple_targets,Belah and Brigalow woodland small achar tree harvest,Yes,,No
talwood02_tree10,2015-06-26T21:41:00,149.1637,-28.7161,adaptive_npos,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,diffuse,none,multiple_targets,Brigalow belah woodland tree br10,Yes,,No
traps.wambeumel,2013-10-26T14:35:00,146.1237,-20.5483,cross_5pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,medium,multiple_targets,traps site; wambiana paddock 4; ironbark,Yes,,No
trapsburtle,2013-10-24T09:59:00,146.5701,-23.1839,cross_5pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,medium,multiple_targets,see traps site description,Yes,,No
umbrawarra07,2013-06-03T09:50:00,131.6744,-13.9627,star_4pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,strong,none,open woodland. e. tetradonna on rocky soil edge of escarpment,Yes,,No
warra002,2015-02-04T01:17:00,146.6438,-43.089,star_7pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,intermittent,light,multiple_targets,Tall Eucalypt obliqua,Yes,,No
warra003,2015-02-05T03:59:00,146.6583,-43.0884,star_7pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,medium,multiple_targets,Log decay site. Old growth and regrowth mix,Yes,,No
warra004,2015-02-06T01:59:00,146.6664,-43.107,star_7pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,direct,light,multiple_targets,E. Obliqua Tall Forest,Yes,,No
warralogdecay,2015-02-03T03:46:00,146.6578,-43.088,centre_only,0.00,TERN / JRSRP,RIEGL VZ400,0.06,300,intermittent,medium,none,Log decay site. Regrowth in mature forest. Celery pine and myrtle,Yes,,No
wettrop11b,2016-09-07T00:31:00,145.6318,-17.1193,star_7pos,0.25,TERN / JRSRP,RIEGL VZ400,0.06,300,diffuse,light,multiple_targets,Hectare 17,Yes,,No
wettrop12b,2016-09-07T04:21:00,145.6305,-17.1209,star_7pos,0.25,TERN / JRSRP,RIEGL VZ400,0.06,300,intermittent,light,multiple_targets,Site 6 robson ck,Yes,,No
wettrop22,2016-09-04T05:33:00,145.549,-17.1525,star_4pos,1.00,TERN / JRSRP,RIEGL VZ400,0.06,300,diffuse,light,multiple_targets,Box site on deco,Yes,,No
wettrop24,2016-09-06T04:46:00,145.5527,-17.1078,star_7pos,0.25,TERN / JRSRP,RIEGL VZ400,0.06,300,diffuse,medium,multiple_targets,Wet eucalypt,Yes,,No
wettrop32b,2016-09-05T04:06:00,145.6129,-17.1334,star_7pos,0.25,TERN / JRSRP,RIEGL VZ400,0.06,300,diffuse,light,multiple_targets,Meosphyll,Yes,,No
wettrop41,2016-09-05T23:42:00,145.5864,-17.146,star_7pos,0.25,TERN / JRSRP,RIEGL VZ400,0.06,300,diffuse,light,multiple_targets,Rainforest,Yes,,No
wettrop51b,2016-09-06T00:22:00,145.565,-17.1118,star_7pos,0.25,TERN / JRSRP,RIEGL VZ400,0.06,300,intermittent,medium,multiple_targets,Rainforest,Yes,,No
BE_HI_T1,2018-07-04T00:00:00,5.9,50.9,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,light,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
BE_HI_T2,2018-07-04T00:00:00,5.9,50.9,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
BE_HI_T3,2018-07-04T00:00:00,5.9,50.8,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
BE_LO_T1,2018-07-10T00:00:00,3.8,51.1,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,light,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
BE_LO_T2,2018-07-10T00:00:00,3.9,51.1,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,light-medium,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
BE_LO_T3,2018-07-09T00:00:00,3.8,51.3,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
BE_ME_T1,2018-07-06T00:00:00,5.3,50.5,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
BE_ME_T2,2018-07-06T00:00:00,5.3,50.5,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
BE_ME_T3,2018-07-06T00:00:00,5.3,50.5,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,light,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
Bois_de_Lauzelles_ICP,2018-03-14T00:00:00,4.602852,50.680549,double_square_12pos,1.00,Ghent University,RIEGL VZ1000,0.04,300,unknown,light-medium,multiple_targets,temperate broadleaf,contact:miro.demol@uantwerpen.be;miro.demol@ugent.be,,Yes
Bois_de_Lauzelles_Pinus,2017-12-02T00:00:00,4.5972,50.6794,uniform_20m_0.48ha,0.48,Ghent University,RIEGL VZ1000,0.04,300,unknown,none,multiple_targets,temperate coniferous,contact:miro.demol@uantwerpen.be;miro.demol@ugent.be,,Yes
Coupure2018a,2018-02-09T00:00:00,3.709295,51.053271,both_sides_of_tree_row,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none-light,multiple_targets,City trees (Platanus x acerifolia),contact:miro.demol@uantwerpen.be;miro.demol@ugent.be,,Yes
Coupure2018b,2018-02-09T00:00:00,3.712142,51.048887,both_sides_of_tree_row,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none-light,multiple_targets,City trees (Tilia),contact:miro.demol@uantwerpen.be;miro.demol@ugent.be,,Yes
Coupure2019a,2018-12-13T00:00:00,3.708983,51.054172,both_sides_of_tree_row,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none-light,multiple_targets,City trees (Platanus x acerifolia),contact:miro.demol@uantwerpen.be;miro.demol@ugent.be,,Yes
Coupure2019b,2018-12-13T00:00:00,3.709589,51.054252,both_sides_of_tree_row,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none-light,multiple_targets,City trees (Platanus x acerifolia),contact:miro.demol@uantwerpen.be;miro.demol@ugent.be,,Yes
Coupure2019c,2018-12-14T00:00:00,3.714565,51.047094,both_sides_of_tree_row,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none-light,multiple_targets,City trees (Tilia),contact:miro.demol@uantwerpen.be;miro.demol@ugent.be,,Yes
Coupure2019d,2018-12-14T00:00:00,3.714996,51.047425,both_sides_of_tree_row,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none,multiple_targets,City trees (Platanus x acerifolia),contact:miro.demol@uantwerpen.be;miro.demol@ugent.be,,Yes
CS_LO_T1,2018-06-27T00:00:00,17.6,59.3,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
CS_LO_T2,2018-06-27T00:00:00,17.1,59.3,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,light-medium,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
CS_LO_T3,2018-06-27T00:00:00,17.2,59.3,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,light,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
De_Mick,2018-02-21T00:00:00,4.5481,51.3109,uniform_20m_0.16ha,0.16,Ghent University,RIEGL VZ1000,0.04,300,unknown,none,multiple_targets,temperate coniferous,contact:miro.demol@uantwerpen.be;miro.demol@ugent.be,,Yes
Doeveren_larix,2018-07-11T00:00:00,3.187421,51.120683,star_5_trees,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,unknown,multiple_targets,temperate coniferous,contact:miro.demol@uantwerpen.be;miro.demol@ugent.be,,Yes
Doeveren_larix,2018-12-30T00:00:00,3.187421,51.120683,star_5_trees,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none,multiple_targets,temperate coniferous,contact:miro.demol@uantwerpen.be;miro.demol@ugent.be,,Yes
Doeveren_pinus,2018-07-11T00:00:00,3.189311,51.124095,star_5_trees,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,unknown,multiple_targets,temperate coniferous,contact:miro.demol@uantwerpen.be;miro.demol@ugent.be,,Yes
Doeveren_pseudotsuga,2018-07-11T00:00:00,3.185566,51.121198,star_5_trees,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,unknown,multiple_targets,temperate coniferous,contact:miro.demol@uantwerpen.be;miro.demol@ugent.be,,Yes
DRO_CRANE,2018-08-08T00:00:00,145.446111,-16.1028167,uniform10m_1ha + above panels,1.00,Ghent University,RIEGL VZ400,0.04,300,unknown,light-medium,multiple_targets,Wet Tropics,contact:kim.calders@ugent.be,,Yes
Galmaarden,2018-02-16T00:00:00,3.9617,50.7217,uniform_20m_0.36ha,0.36,Ghent University,RIEGL VZ1000,0.04,300,unknown,none-light,multiple_targets,temperate broadleaf,contact:miro.demol@uantwerpen.be;miro.demol@ugent.be,,Yes
GE_LO_T1,2018-05-28T00:00:00,8.7,53.5,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
GE_LO_T2,2018-05-28T00:00:00,8.7,53.5,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,light,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
GE_LO_T3,2018-05-28T00:00:00,8.6,53.5,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,light,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
ICOS_Fon_CP1,2019-01-03T00:00:00,2.780292,48.476366,ICOS_protocol_v1,0.20,Ghent University,RIEGL VZ400,0.04,300,unknown,none,multiple_targets,temperate broadleaf,contact:miro.demol@uantwerpen.be;miro.demol@ugent.be,,Yes
ICOS_Fon_CP2,2019-01-04T00:00:00,2.780292,48.476366,ICOS_protocol_v1,0.20,Ghent University,RIEGL VZ400,0.04,300,unknown,light-medium,multiple_targets,temperate broadleaf,contact:miro.demol@uantwerpen.be;miro.demol@ugent.be,,Yes
ICOS_Fon_CP3,2019-01-04T00:00:00,2.780292,48.476366,ICOS_protocol_v1,0.20,Ghent University,RIEGL VZ400,0.04,300,unknown,none,multiple_targets,temperate broadleaf,contact:miro.demol@uantwerpen.be;miro.demol@ugent.be,,Yes
ICOS_Fon_CP4,2019-01-03T00:00:00,2.780292,48.476366,ICOS_protocol_v1,0.20,Ghent University,RIEGL VZ400,0.04,300,unknown,none,multiple_targets,temperate broadleaf,contact:miro.demol@uantwerpen.be;miro.demol@ugent.be,,Yes
ICOS_HoH_CP1,2019-01-10T00:00:00,11.222366,52.086565,ICOS_protocol_v1,0.20,Ghent University,RIEGL VZ400,0.04,300,unknown,none,multiple_targets,temperate broadleaf,contact:miro.demol@uantwerpen.be;miro.demol@ugent.be,,Yes
ICOS_HoH_CP4,2019-01-10T00:00:00,11.222366,52.086565,ICOS_protocol_v1,0.20,Ghent University,RIEGL VZ400,0.04,300,unknown,none,multiple_targets,temperate broadleaf,contact:miro.demol@uantwerpen.be;miro.demol@ugent.be,,Yes
IT_HI_T1,2018-05-09T00:00:00,11.7,43.1,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none-light,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
IT_HI_T2,2018-05-10T00:00:00,11,43.4,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
IT_HI_T3,2018-05-09T00:00:00,11.7,43.1,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
IT_LO_T1,2018-05-11T00:00:00,11.2,43.3,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
IT_LO_T2,2018-05-11T00:00:00,11.2,43.3,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none-light,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
IT_LO_T3,2018-05-09T00:00:00,11.2,43.3,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
IT_ME_T1,2018-05-10T00:00:00,11,43.5,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
IT_ME_T2,2018-05-08T00:00:00,11,43.4,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,light,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
IT_ME_T3,2018-05-08T00:00:00,11,43.4,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
Koophandelsplein,2018-02-12T00:00:00,3.720445,51.050327,both_sides_of_tree_row,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none-light,multiple_targets,City trees (Platanus x acerifolia),contact:miro.demol@uantwerpen.be;miro.demol@ugent.be,,Yes
Kouter,2018-02-12T00:00:00,3.723596,51.050014,both_sides_of_tree_row,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none-light,multiple_targets,City trees (Tilia),contact:miro.demol@uantwerpen.be;miro.demol@ugent.be,,Yes
Litchfield,2018-08-21T00:00:00,130.794429,-13.179233,uniform25m_1ha,1.00,Ghent University,RIEGL VZ400,0.04,300,unknown,light-medium,multiple_targets,Tropical Savanna,contact:kim.calders@ugent.be,,Yes
NF_LO_T1,2018-06-05T00:00:00,2.8,49.6,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,light,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
NF_LO_T2,2018-06-05T00:00:00,2.9,49.6,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,light,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
NF_LO_T3,2018-06-05T00:00:00,3,49.7,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,medium,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
NO_HI_T1,2018-06-23T00:00:00,9.4,62.9,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
NO_HI_T2,2018-06-23T00:00:00,9.4,62.9,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,lighmedium,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
NO_HI_T3,2018-06-23T00:00:00,9.4,62.9,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,none-light,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
NO_LO_T1,2018-06-20T00:00:00,10.1,63.7,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,medium-high,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
NO_LO_T2,2018-06-20T00:00:00,10.2,63.7,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,light,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
NO_LO_T3,2018-06-21T00:00:00,9.9,63.8,edge_core_transect_100m_5scans,0.00,Ghent University,RIEGL VZ400,0.04,300,unknown,light,tilt_upright,Deciduous forest;approximate location,contact:kim.calders@ugent.be;Pieter.DeFrenne@UGent.be,,No
